OrderId,OrderDate,UserId,TotalCharges,CommonId,PupId,PickupDate
2002,12/9/09,131763, $53.38 ,5SDMT,15,12/11/09
2091,12/18/09,131763, $54.62 ,5CYL4,15,12/18/09
2111,12/21/09,131763, $120.97 ,WSL5Y,7,12/22/09
2185,12/31/09,131763, $56.38 ,XUGQ5,15,1/4/10
2410,1/19/10,131763, $69.93 ,TQRAT,9,1/20/10
2411,1/19/10,131763, $118.75 ,YRDUA,9,1/20/10
1753,11/12/09,131795, $56.67 ,ZRJNX,15,11/13/09
1735,11/11/09,131808, $49.41 ,EC63Q,15,11/13/09
1858,11/22/09,131808, $42.30 ,Y4T4M,15,11/23/09
1742,11/12/09,131892, $83.27 ,J5RYX,7,11/12/09
1841,11/20/09,131892, $95.56 ,GRE5T,5,11/20/09
1744,11/12/09,131905, $33.46 ,AH65H,15,11/13/09
1933,12/3/09,131905, $27.01 ,5YGZR,15,12/4/09
1739,11/12/09,131930, $22.07 ,M669J,15,11/13/09
1743,11/12/09,131961, $31.22 ,9KKWU,15,11/13/09
1750,11/12/09,132008, $15.13 ,HK5F8,4,11/16/09
1788,11/16/09,132016, $44.36 ,FPELH,17,11/16/09
1751,11/12/09,132072, $74.26 ,675XB,15,11/13/09
2167,12/30/09,132072, $72.15 ,ULBNE,5,12/30/09
2889,2/17/10,132072, $127.66 ,EB2JJ,11,2/17/10
2992,2/23/10,132072, $82.61 ,Y7A9J,7,2/23/10
3174,3/5/10,132072, $99.32 ,CMNH3,5,3/5/10
1755,11/12/09,132301, $18.53 ,CAHTQ,15,11/13/09
1760,11/13/09,132490, $114.18 ,WNBLN,15,11/13/09
1862,11/23/09,132591, $56.31 ,E6WYD,15,11/23/09
2844,2/15/10,132591, $35.28 ,LGGM4,15,2/15/10
1766,11/13/09,133498, $41.59 ,ADTDN,3,11/17/09
2108,12/21/09,133498, $83.46 ,DA6K9,3,12/22/09
1914,12/1/09,133525, $129.40 ,XCSWY,6,12/3/09
2072,12/16/09,133525, $89.83 ,5JYKB,6,12/17/09
2343,1/13/10,133525, $115.19 ,CYL2V,6,1/14/10
2422,1/20/10,133525, $79.66 ,XCKDX,6,1/21/10
2651,2/3/10,133525, $58.96 ,L4UUF,6,2/4/10
2902,2/18/10,133525, $41.03 ,6WX9U,6,2/18/10
3021,2/24/10,133525, $115.91 ,BTRW7,6,2/25/10
3137,3/3/10,133525, $146.53 ,K483Y,6,3/4/10
1827,11/19/09,133686, $61.54 ,HNSER,6,11/19/09
1769,11/14/09,134462, $126.05 ,EG9E8,7,11/17/09
1778,11/15/09,134462, $12.73 ,Y4UMS,7,11/17/09
1856,11/22/09,134462, $83.11 ,LRDLJ,7,11/24/09
1883,11/29/09,134462, $81.98 ,K27XX,7,12/1/09
1884,11/29/09,134462, $11.08 ,MRMAZ,7,12/1/09
1954,12/6/09,134462, $83.81 ,P8CHC,7,12/8/09
1988,12/8/09,134462, $6.14 ,AU9WF,7,12/8/09
2033,12/13/09,134462, $142.12 ,QVS74,7,12/15/09
2098,12/20/09,134462, $122.49 ,949PG,7,12/22/09
2150,12/28/09,134462, $53.31 ,94Y8Z,7,12/29/09
2154,12/28/09,134462, $17.33 ,HL6JQ,7,12/29/09
2197,1/3/10,134462, $61.97 ,ZSNH8,7,1/5/10
2283,1/10/10,134462, $44.37 ,XC9NF,7,1/12/10
2312,1/11/10,134462, $18.78 ,J4W8M,7,1/12/10
2390,1/18/10,134462, $88.58 ,GMJ5X,7,1/19/10
2455,1/24/10,134462, $98.01 ,ASRDL,7,1/26/10
2582,1/31/10,134462, $92.02 ,T99N5,7,2/2/10
2616,2/1/10,134462, $19.27 ,UGGEU,7,2/2/10
2725,2/8/10,134462, $65.63 ,4G3Z7,7,2/9/10
2825,2/14/10,134462, $62.08 ,GV372,7,2/16/10
2939,2/20/10,134462, $62.50 ,EUUZC,7,2/23/10
3068,2/28/10,134462, $85.61 ,Q8M9W,7,3/2/10
3188,3/6/10,134462, $82.18 ,L38WB,7,3/9/10
3212,3/8/10,134462, $25.49 ,MFM9C,7,3/9/10
1770,11/14/09,134501, $17.16 ,RUWRS,14,11/16/09
2392,1/18/10,134646, $29.09 ,63KAY,3,1/19/10
2534,1/28/10,134646, $140.47 ,GZ9H4,15,1/29/10
2571,1/29/10,134646, $23.22 ,HNGHR,15,2/1/10
2628,2/2/10,134646, $129.43 ,5MHAD,11,2/3/10
2676,2/4/10,134646, $45.13 ,TSD7E,15,2/5/10
2701,2/5/10,134646, $17.96 ,KM4SK,4,2/5/10
2774,2/10/10,134646, $69.82 ,2CCYF,6,2/11/10
3016,2/24/10,134646, $89.90 ,Q4FNY,6,2/25/10
3101,3/1/10,134646, $89.11 ,BRNE7,6,3/4/10
3190,3/6/10,134646, $34.58 ,ZUJAY,15,3/8/10
3093,3/1/10,134975, $18.16 ,YHSEG,4,3/1/10
1808,11/17/09,135070, $23.12 ,25KWX,7,11/19/09
1896,11/30/09,135293, $95.81 ,SGN4M,3,12/1/09
1774,11/15/09,135473, $55.22 ,Y5ZF8,4,11/16/09
1775,11/15/09,135485, $20.29 ,59BXR,17,11/16/09
1776,11/15/09,135487, $83.10 ,ZYVZR,7,11/17/09
1832,11/19/09,135487, $100.84 ,CZDYD,7,11/24/09
1852,11/22/09,135487, $115.05 ,8YC5J,7,11/24/09
1904,11/30/09,135487, $67.12 ,K8WA4,7,12/1/09
1978,12/7/09,135487, $146.38 ,9CP67,7,12/8/09
2048,12/14/09,135487, $117.55 ,QG3ZR,7,12/15/09
2158,12/29/09,135487, $166.32 ,MCU46,7,12/29/09
2317,1/12/10,135487, $155.00 ,PE8VP,7,1/12/10
2400,1/18/10,135487, $148.72 ,EAXBP,7,1/19/10
2489,1/25/10,135487, $122.13 ,FNYMM,7,1/26/10
3135,3/3/10,135487, $168.05 ,2V9LQ,7,3/4/10
1779,11/15/09,135551, $22.28 ,ZX3HG,14,11/16/09
1781,11/15/09,135602, $37.49 ,2M3K4,15,11/16/09
1891,11/30/09,135602, $20.20 ,B4QTV,15,11/30/09
2147,12/28/09,135602, $49.60 ,PJU2A,15,12/28/09
2297,1/11/10,135602, $34.02 ,EN7DZ,18,1/11/10
3087,3/1/10,135602, $29.54 ,JZZ4H,18,3/1/10
1782,11/15/09,135615, $23.73 ,74C85,16,11/16/09
1784,11/15/09,135619, $11.92 ,TLD5X,16,11/16/09
1787,11/16/09,135774, $43.15 ,NQHV6,15,11/16/09
1789,11/16/09,135796, $48.35 ,MXXZC,16,11/16/09
1940,12/4/09,135796, $56.39 ,7ZK4A,15,12/4/09
1974,12/7/09,135796, $10.34 ,ZMJZV,16,12/7/09
2706,2/7/10,135796, $31.52 ,23NPR,16,2/8/10
1790,11/16/09,135847, $9.17 ,QNM4L,14,11/16/09
1855,11/22/09,135847, $16.15 ,GMYLD,14,11/23/09
1952,12/6/09,135847, $14.29 ,QTBRR,14,12/7/09
2370,1/16/10,135847, $25.41 ,VZ8H9,15,1/18/10
2532,1/28/10,135847, $2.99 ,PSFWD,7,1/28/10
2542,1/28/10,135847, $22.98 ,9HBNR,15,1/29/10
2677,2/4/10,135847, $70.87 ,SS67Q,15,2/5/10
2721,2/8/10,135847, $44.41 ,RZJD5,15,2/8/10
2839,2/14/10,135847, $12.88 ,6F5FK,14,2/15/10
2944,2/21/10,135847, $33.67 ,8UJYP,15,2/22/10
3051,2/26/10,135847, $17.91 ,BSVXM,15,2/26/10
2850,2/15/10,135874, $49.66 ,7ZMUW,4,2/15/10
1791,11/16/09,135877, $60.58 ,EPMCX,16,11/16/09
1792,11/16/09,136548, $119.37 ,39HWD,9,11/18/09
1920,12/2/09,136548, $25.10 ,E9KLW,9,12/2/09
1977,12/7/09,136548, $38.14 ,LY8N4,3,12/8/09
2081,12/17/09,136548, $110.56 ,DF8KB,15,12/18/09
2495,1/26/10,136548, $110.86 ,ZMKG2,3,1/26/10
2671,2/4/10,136548, $81.45 ,TPNR6,4,2/5/10
2695,2/5/10,136548, $81.31 ,UV255,4,2/5/10
1877,11/24/09,136879, $232.13 ,LE8GE,4,11/25/09
1906,12/1/09,136879, $256.73 ,KYW9A,4,12/1/09
1984,12/8/09,136879, $121.13 ,3M2F2,4,12/8/09
2063,12/15/09,136879, $192.31 ,AHGPD,4,12/16/09
2115,12/22/09,136879, $350.53 ,HR72E,4,12/22/09
2168,12/30/09,136879, $199.77 ,JL8T9,4,12/30/09
2227,1/5/10,136879, $176.11 ,74Z3N,4,1/6/10
2334,1/13/10,136879, $231.81 ,2BAMH,4,1/13/10
2431,1/21/10,136879, $284.71 ,7ZPKB,4,1/21/10
2530,1/28/10,136879, $285.19 ,772B3,4,1/28/10
2641,2/3/10,136879, $303.20 ,JY9VL,4,2/3/10
2757,2/10/10,136879, $303.72 ,FPKHG,4,2/11/10
2886,2/17/10,136879, $172.04 ,DXW6Y,4,2/17/10
3007,2/24/10,136879, $314.64 ,FHMDF,4,2/24/10
3125,3/3/10,136879, $191.66 ,R4WE8,4,3/3/10
1794,11/16/09,136891, $29.14 ,9Y8G4,3,11/17/09
2215,1/4/10,136891, $117.92 ,WTSH6,3,1/5/10
2303,1/11/10,136891, $71.71 ,8L47Q,3,1/12/10
2366,1/15/10,136891, $35.42 ,UMWUD,3,1/19/10
2604,2/1/10,136891, $19.53 ,C54JK,3,2/2/10
2749,2/9/10,136891, $23.65 ,E8KD2,3,2/16/10
2979,2/22/10,136891, $11.81 ,A74DN,3,2/23/10
3095,3/1/10,136891, $58.35 ,FBT2A,3,3/2/10
3229,3/8/10,136891, $46.29 ,JTFQQ,3,3/9/10
1804,11/17/09,137941, $8.17 ,KVF78,15,11/23/09
1806,11/17/09,137966, $60.91 ,79JBK,15,11/20/09
3055,2/27/10,137966, $94.63 ,E5RJU,15,3/1/10
1809,11/17/09,138183, $22.50 ,5LSDC,7,11/19/09
1853,11/22/09,138203, $52.60 ,D3TNZ,15,11/23/09
1876,11/24/09,138203, $15.02 ,2TJ2R,11,11/25/09
1811,11/17/09,138348, $54.60 ,T6JAJ,15,11/20/09
1819,11/18/09,138901, $7.57 ,X3PE5,9,11/18/09
2441,1/21/10,139805, $29.24 ,A64A7,15,1/22/10
2545,1/28/10,139805, $141.13 ,32JCU,15,1/29/10
2810,2/12/10,139805, $152.34 ,3WAZD,15,2/12/10
2861,2/15/10,139805, $67.07 ,5Q5D8,11,2/17/10
3076,2/28/10,139805, $78.24 ,EA5QG,15,3/1/10
1821,11/18/09,140781, $112.69 ,ZG9S8,15,11/20/09
1826,11/18/09,140781, $42.65 ,7M2UP,15,11/20/09
1822,11/18/09,141079, $160.21 ,YR2U2,6,11/19/09
2269,1/8/10,143954, $7.96 ,HRTK9,19,1/8/10
1836,11/20/09,147357, $106.31 ,QJR9Q,5,11/20/09
1839,11/20/09,147680, $2.99 ,T7K6S,9,11/25/09
2626,2/2/10,147680, $28.87 ,SW6S7,9,2/3/10
2629,2/2/10,147680, $2.36 ,AQ97S,9,2/3/10
1842,11/20/09,147838, $75.02 ,ZLSR7,5,11/20/09
2152,12/28/09,147838, $133.30 ,DNWUL,5,12/30/09
2728,2/8/10,147838, $14.62 ,D6KZL,9,2/10/10
1845,11/21/09,150877, $51.70 ,5BWRY,3,11/24/09
1851,11/22/09,150877, $59.68 ,Y5HAK,3,11/24/09
2493,1/26/10,150877, $72.44 ,CSJMJ,3,1/26/10
2255,1/7/10,151959, $83.91 ,DJ43W,5,1/8/10
2438,1/21/10,151959, $78.52 ,5Z44J,5,1/22/10
2553,1/29/10,151959, $58.28 ,J54U3,5,1/29/10
3128,3/3/10,151959, $64.68 ,P5KQR,6,3/4/10
1857,11/22/09,152287, $27.61 ,MNTFB,15,11/23/09
1859,11/23/09,152287, $3.75 ,LG8SJ,15,11/23/09
1968,12/7/09,152287, $8.70 ,FDWL2,15,12/7/09
2720,2/8/10,152441, $65.58 ,PK6FS,17,2/8/10
1868,11/23/09,153501, $167.25 ,8R5UN,4,11/24/09
1921,12/2/09,153501, $100.09 ,AGXLR,4,12/2/09
1923,12/2/09,153501, $34.63 ,W7ZA9,4,12/3/09
1993,12/8/09,153501, $152.30 ,WAE4J,4,12/8/09
2056,12/15/09,153501, $83.11 ,EV3LA,4,12/15/09
2240,1/6/10,153501, $149.44 ,ZKY8L,4,1/6/10
2518,1/27/10,153501, $186.26 ,VG59P,4,1/27/10
1889,11/29/09,154853, $15.10 ,KBHLF,4,11/30/09
1887,11/29/09,163430, $30.84 ,BN5PL,14,11/30/09
1973,12/7/09,163430, $21.99 ,YJTZY,14,12/7/09
2373,1/17/10,163430, $40.97 ,GA2V2,4,1/18/10
2472,1/25/10,163430, $20.24 ,TWFVJ,14,1/25/10
2583,1/31/10,163430, $18.59 ,RCNSF,14,2/1/10
2937,2/19/10,163430, $42.62 ,YP63L,14,2/22/10
3080,3/1/10,163430, $13.55 ,56LK7,14,3/1/10
3221,3/8/10,163430, $13.80 ,C5TDV,14,3/8/10
1890,11/30/09,163697, $22.63 ,G4QPX,14,11/30/09
1895,11/30/09,164188, $50.51 ,8KQUD,16,11/30/09
1976,12/7/09,164188, $36.96 ,LPP7A,16,12/7/09
2747,2/9/10,164188, $61.72 ,NGHNG,4,2/9/10
1897,11/30/09,164894, $86.32 ,JRNZU,7,12/1/09
1916,12/1/09,166847, $47.98 ,7GJ2K,6,12/3/09
1932,12/3/09,166847, $14.04 ,VVJ8C,5,12/4/09
2164,12/29/09,166847, $37.87 ,7KT2T,5,12/30/09
2959,2/22/10,166847, $24.04 ,XCFEK,15,2/22/10
3114,3/2/10,166847, $29.29 ,B4TWG,3,3/2/10
1924,12/2/09,168030, $95.00 ,5D2FT,4,12/3/09
1926,12/2/09,168652, $44.15 ,PXHEJ,18,12/7/09
1927,12/3/09,168756, $54.62 ,6PB7U,18,12/7/09
2028,12/13/09,168756, $67.97 ,SZC9B,18,12/14/09
2137,12/26/09,168756, $46.01 ,3HNFE,18,12/28/09
2838,2/14/10,168756, $45.87 ,Y3YMT,18,2/15/10
3091,3/1/10,168756, $50.90 ,8A9H4,18,3/1/10
1946,12/5/09,168850, $96.17 ,L87X8,18,12/7/09
1963,12/7/09,168865, $132.81 ,UGBPV,18,12/7/09
2036,12/14/09,168865, $89.63 ,A957S,18,12/14/09
2200,1/4/10,168865, $79.93 ,QQGUV,18,1/4/10
2843,2/15/10,168865, $112.60 ,35W6P,18,2/15/10
1959,12/6/09,169008, $54.72 ,2VM2G,20,12/7/09
2040,12/14/09,169008, $12.54 ,E34CQ,20,12/14/09
2381,1/18/10,169008, $17.03 ,357M6,20,1/18/10
2574,1/30/10,169008, $17.34 ,W3LGW,20,2/1/10
2711,2/7/10,169008, $22.70 ,QCKKF,20,2/8/10
2833,2/14/10,169008, $14.89 ,F5J5U,20,2/15/10
1931,12/3/09,169347, $12.03 ,4VM7E,20,12/7/09
1935,12/3/09,170460, $21.44 ,9MJMC,18,12/7/09
2179,12/30/09,170460, $35.69 ,5P9HX,18,1/4/10
1938,12/3/09,170690, $18.42 ,J722D,19,12/4/09
1943,12/4/09,171080, $32.80 ,9C4BX,5,12/4/09
1982,12/7/09,173006, $67.63 ,4KNV3,11,12/9/09
1945,12/4/09,173141, $10.58 ,N5CLG,14,12/7/09
1948,12/6/09,177092, $11.04 ,ZJ685,4,12/7/09
1957,12/6/09,177820, $52.04 ,634RV,18,12/7/09
2101,12/20/09,177820, $112.30 ,E7SBP,18,12/21/09
2212,1/4/10,177820, $30.09 ,4CHBC,18,1/4/10
1953,12/6/09,177830, $130.44 ,VYS9W,9,12/9/09
2046,12/14/09,177830, $89.70 ,WQHGM,9,12/16/09
2216,1/4/10,177830, $231.50 ,ZL3K4,3,1/5/10
2220,1/4/10,177830, $14.10 ,WWWGQ,3,1/5/10
2409,1/19/10,177830, $117.58 ,28VZ5,9,1/20/10
2413,1/19/10,177830, $47.70 ,2HP7E,9,1/20/10
2505,1/26/10,177830, $95.00 ,YHVRT,9,1/27/10
2513,1/27/10,177830, $134.14 ,LGKDY,9,1/27/10
2769,2/10/10,177830, $51.66 ,AAUUU,9,2/10/10
2890,2/17/10,177830, $90.83 ,8KEKB,9,2/17/10
3009,2/24/10,177830, $115.06 ,ETPP6,9,2/24/10
2086,12/17/09,177888, $70.89 ,MZXH2,19,12/18/09
2163,12/29/09,177888, $47.49 ,XZLG2,19,12/31/09
2258,1/7/10,177888, $25.90 ,XW37H,19,1/8/10
2347,1/14/10,177888, $32.57 ,T9LRK,19,1/15/10
2435,1/21/10,177888, $35.44 ,Q28Q5,19,1/22/10
2566,1/29/10,177888, $13.46 ,D5N2R,19,1/29/10
2809,2/12/10,177888, $16.50 ,3GGEB,19,2/12/10
1955,12/6/09,177890, $11.20 ,AHAYF,14,12/7/09
1966,12/7/09,177929, $27.43 ,AR7YT,14,12/7/09
2946,2/21/10,177929, $20.35 ,RQA98,14,2/22/10
1960,12/6/09,178147, $16.18 ,P96HV,16,12/7/09
1964,12/7/09,178253, $8.44 ,C7W9G,20,12/7/09
1965,12/7/09,178266, $20.33 ,WA598,20,12/7/09
1970,12/7/09,178315, $20.15 ,WJK66,7,12/8/09
2060,12/15/09,178315, $20.14 ,MNZHW,7,12/15/09
1969,12/7/09,178319, $74.15 ,QV7GX,20,12/7/09
2969,2/22/10,178319, $90.65 ,KDN2S,4,2/22/10
1972,12/7/09,178373, $31.86 ,F5QQB,20,12/7/09
2459,1/24/10,178713, $30.59 ,6XUBL,4,1/25/10
2614,2/1/10,178713, $176.47 ,L6SKC,4,2/2/10
3156,3/4/10,178713, $126.98 ,92H2E,4,3/5/10
1980,12/7/09,178719, $5.99 ,5UV8G,9,12/9/09
2029,12/13/09,178719, $5.99 ,QLPBC,18,12/14/09
2202,1/4/10,178719, $23.60 ,JP6BQ,18,1/4/10
2315,1/12/10,178719, $7.63 ,4RMDF,11,1/13/10
2376,1/17/10,178719, $5.70 ,EUS2D,18,1/18/10
2634,2/3/10,178719, $13.49 ,Q79RG,6,2/4/10
2781,2/11/10,178719, $2.92 ,4KAE5,6,2/11/10
3222,3/8/10,178719, $17.82 ,D9VPJ,18,3/8/10
1981,12/7/09,178724, $10.23 ,5QN6C,3,12/8/09
2039,12/14/09,178735, $116.86 ,MA2DA,15,12/14/09
2094,12/18/09,178748, $4.08 ,V736N,11,12/23/09
2042,12/14/09,178762, $54.08 ,BL68U,18,12/14/09
2165,12/29/09,178762, $218.59 ,NXN2H,5,12/30/09
2211,1/4/10,178762, $193.87 ,M8Y5Q,4,1/4/10
2294,1/11/10,178762, $140.74 ,CZRCV,4,1/11/10
2389,1/18/10,178762, $182.25 ,A3SNL,4,1/18/10
2473,1/25/10,178762, $142.95 ,C6LP2,4,1/25/10
2868,2/16/10,178762, $184.01 ,2NUVT,4,2/16/10
3015,2/24/10,178762, $213.72 ,R4K8M,4,2/24/10
1987,12/8/09,178773, $64.56 ,AG4CW,7,12/8/09
2236,1/5/10,178773, $35.64 ,42FNP,7,1/7/10
2196,1/3/10,179082, $120.17 ,L74JM,15,1/4/10
1996,12/8/09,180056, $10.84 ,JKW7A,4,12/9/09
2001,12/9/09,180839, $56.27 ,NH52Y,4,12/11/09
2004,12/9/09,181222, $45.44 ,YZ9UK,6,12/10/09
2075,12/16/09,181222, $75.32 ,FXXRM,6,12/17/09
2180,12/30/09,181222, $56.08 ,6MSWS,6,12/31/09
2244,1/6/10,181222, $83.42 ,ARW3J,6,1/7/10
2423,1/20/10,181222, $44.30 ,VVV9J,6,1/21/10
2898,2/17/10,181222, $118.63 ,MUK7Z,6,2/18/10
3020,2/24/10,181222, $57.36 ,EVLYG,6,2/25/10
3141,3/3/10,181222, $90.13 ,XBSHS,6,3/4/10
2010,12/10/09,182300, $7.36 ,GWSEG,4,12/14/09
2013,12/10/09,182646, $9.78 ,H335R,4,12/17/09
2016,12/10/09,182695, $15.84 ,HADA8,19,12/11/09
2546,1/29/10,182695, $13.59 ,E4FAY,19,1/29/10
2697,2/5/10,182695, $32.27 ,S8J7F,19,2/5/10
2023,12/11/09,184243, $102.82 ,TXPJ7,18,12/14/09
2110,12/21/09,184243, $149.29 ,D2TZL,3,12/22/09
2684,2/4/10,184243, $164.96 ,NEVDZ,4,2/5/10
2027,12/13/09,188649, $24.60 ,SFJLH,18,12/14/09
2378,1/17/10,188649, $22.29 ,Y8KM4,18,1/18/10
3205,3/8/10,188649, $68.28 ,PR4YL,4,3/8/10
2025,12/13/09,189273, $46.63 ,794HU,4,12/14/09
2295,1/11/10,189706, $62.20 ,JHN9L,11,1/13/10
2299,1/11/10,189706, $57.82 ,GVTGN,11,1/13/10
2558,1/29/10,189706, $90.88 ,SZT72,5,1/29/10
2729,2/8/10,190148, $57.91 ,2Q5V4,5,2/12/10
2909,2/18/10,190148, $88.27 ,6KG4N,5,2/19/10
3027,2/25/10,190148, $66.89 ,LBYJG,5,2/26/10
3153,3/4/10,190148, $61.69 ,LS99Y,5,3/5/10
2195,1/3/10,190444, $61.18 ,EXY4G,18,1/4/10
2382,1/18/10,190444, $46.69 ,RGQ22,18,1/18/10
2466,1/24/10,190444, $68.88 ,F433W,18,1/25/10
2948,2/21/10,190444, $114.93 ,TQCQS,18,2/22/10
3081,3/1/10,190470, $43.22 ,LY2WM,17,3/1/10
2421,1/20/10,191636, $57.59 ,GYERR,15,1/22/10
2061,12/15/09,192617, $9.84 ,TSSP7,6,12/17/09
2672,2/4/10,192617, $25.37 ,CWHZB,15,2/5/10
2070,12/16/09,192833, $65.23 ,4JBFZ,15,12/18/09
2792,2/11/10,192833, $21.51 ,CGWQH,15,2/12/10
2064,12/15/09,193130, $162.90 ,2LJYB,11,12/16/09
2089,12/18/09,193130, $48.71 ,Z5AR3,15,12/18/09
2065,12/15/09,193203, $35.57 ,DWPGF,9,12/16/09
2176,12/30/09,193203, $68.08 ,R7CUN,7,12/31/09
2067,12/16/09,193372, $13.68 ,LWSG6,11,12/16/09
2078,12/17/09,195357, $50.45 ,HKXGY,5,12/18/09
2151,12/28/09,195392, $27.59 ,RQG8K,3,12/29/09
2095,12/18/09,197382, $11.25 ,SDSUE,4,12/23/09
2114,12/22/09,203074, $28.88 ,U4QNN,7,12/22/09
2123,12/22/09,203074, $95.00 ,AR4TF,12,12/23/09
2109,12/21/09,204098, $103.30 ,L4T38,4,12/22/09
2117,12/22/09,204711, $98.79 ,XVGLC,7,12/22/09
2450,1/23/10,204711, $159.73 ,A7ERC,7,1/26/10
2118,12/22/09,204965, $8.19 ,Z53QD,4,12/22/09
2127,12/23/09,207644, $135.95 ,VV8DA,4,12/23/09
2133,12/23/09,209418, $9.00 ,AAK3P,4,12/28/09
2563,1/29/10,213237, $24.02 ,HGFEK,4,1/29/10
2170,12/30/09,219046, $34.39 ,QZ4N5,5,12/30/09
2252,1/7/10,219046, $40.31 ,4HMGL,7,1/7/10
2333,1/13/10,219046, $47.65 ,L6E4H,11,1/13/10
2433,1/21/10,219046, $85.23 ,MJ6MS,7,1/21/10
2526,1/28/10,219046, $15.55 ,TQ4MQ,7,1/28/10
2813,2/12/10,219046, $38.17 ,8UL4F,5,2/12/10
2884,2/17/10,219046, $52.71 ,9DFHU,11,2/17/10
3169,3/5/10,219046, $126.07 ,V52EN,5,3/5/10
3170,3/5/10,219046, $5.08 ,VGNN6,5,3/5/10
2153,12/28/09,221384, $20.45 ,S8AK9,4,12/30/09
2237,1/5/10,221405, $5.63 ,E2SPA,11,1/6/10
2287,1/10/10,221405, $10.51 ,SERWJ,11,1/13/10
2587,1/31/10,221405, $25.06 ,FCEZC,11,2/3/10
2755,2/9/10,221405, $18.40 ,TUX3R,11,2/10/10
2207,1/4/10,222278, $39.54 ,ZTVKL,18,1/4/10
2292,1/11/10,222278, $28.70 ,GHXR5,18,1/11/10
2590,1/31/10,222278, $87.26 ,3P85Y,18,2/1/10
2713,2/8/10,222278, $6.25 ,2F993,18,2/8/10
2845,2/15/10,222278, $67.08 ,YW9DK,18,2/15/10
2232,1/5/10,225475, $46.72 ,FD5YB,11,1/6/10
2189,1/2/10,227868, $68.02 ,964ED,4,1/4/10
2209,1/4/10,229312, $54.05 ,LYCK2,11,1/6/10
2637,2/3/10,229312, $49.83 ,SAVNK,11,2/3/10
3133,3/3/10,229312, $51.70 ,25AEY,11,3/3/10
2192,1/3/10,229411, $109.86 ,PWGU4,15,1/4/10
2194,1/3/10,229411, $2.35 ,WFWLN,15,1/4/10
2289,1/11/10,229411, $129.38 ,QFS75,15,1/11/10
2555,1/29/10,229411, $96.94 ,WG3MB,15,1/29/10
2688,2/5/10,229411, $105.74 ,C8V9J,4,2/5/10
3167,3/5/10,229411, $121.48 ,8ZQC8,15,3/5/10
2193,1/3/10,229448, $26.25 ,YMYW9,11,1/6/10
3164,3/4/10,229448, $21.65 ,FCXZR,5,3/5/10
2206,1/4/10,230242, $37.24 ,D5XRL,15,1/4/10
2301,1/11/10,230242, $29.90 ,Z6E8K,15,1/11/10
2480,1/25/10,230242, $50.19 ,ADWPR,15,1/25/10
2218,1/4/10,231090, $72.99 ,SS79M,3,1/5/10
2304,1/11/10,231090, $53.69 ,8P9DD,3,1/12/10
2350,1/14/10,231090, $120.59 ,MW7RV,5,1/15/10
2497,1/26/10,231090, $34.85 ,JR27K,3,1/26/10
2613,2/1/10,231090, $71.85 ,N7NM4,3,2/2/10
2737,2/8/10,231090, $53.19 ,2LVYH,3,2/9/10
2219,1/4/10,231319, $37.21 ,B8P25,3,1/5/10
2395,1/18/10,231319, $47.43 ,TGZT6,3,1/19/10
2490,1/25/10,231319, $38.34 ,PZWAP,3,1/26/10
2859,2/15/10,231319, $36.11 ,DY6AN,3,2/16/10
2989,2/23/10,231319, $32.40 ,P4EJC,3,2/23/10
3108,3/2/10,231319, $26.93 ,6CWDX,3,3/2/10
3232,3/8/10,231319, $35.77 ,AS2YP,3,3/9/10
2222,1/5/10,231450, $49.24 ,NFRVF,7,1/5/10
2369,1/16/10,231450, $113.52 ,86MSW,7,1/19/10
2602,2/1/10,231450, $78.04 ,K7VQ2,7,2/2/10
2741,2/9/10,231450, $149.12 ,8DVUD,7,2/9/10
3107,3/2/10,231450, $117.46 ,HS77H,7,3/2/10
2234,1/5/10,232795, $47.33 ,3L38P,9,1/6/10
2860,2/15/10,233679, $28.72 ,3USJM,9,2/17/10
2238,1/6/10,233720, $33.95 ,HLJS6,4,1/6/10
2278,1/9/10,233720, $78.64 ,8YDYZ,4,1/11/10
2575,1/30/10,233720, $88.08 ,WGLBF,4,2/1/10
2247,1/6/10,233908, $15.76 ,PRKF8,6,1/7/10
2242,1/6/10,237740, $104.38 ,72VZY,4,1/8/10
2243,1/6/10,237740, $104.91 ,E6R46,4,1/8/10
2426,1/20/10,237740, $56.00 ,P2PL3,4,1/22/10
2245,1/6/10,237765, $6.90 ,JUDAL,7,1/7/10
2402,1/19/10,237765, $21.88 ,YMAEQ,7,1/19/10
2736,2/8/10,237765, $12.28 ,GRLCU,7,2/9/10
2248,1/6/10,238245, $87.55 ,ESZFJ,4,1/7/10
2576,1/30/10,238245, $74.46 ,M734P,12,2/3/10
2882,2/17/10,238245, $69.07 ,URUEH,12,2/17/10
3122,3/2/10,238245, $98.92 ,JZSCT,12,3/3/10
2322,1/12/10,238375, $65.76 ,EW6N5,7,1/12/10
2406,1/19/10,238375, $64.41 ,ZKA2A,7,1/19/10
2639,2/3/10,238375, $97.14 ,B9E6S,7,2/4/10
2907,2/18/10,238375, $87.86 ,BR25J,7,2/18/10
2371,1/17/10,238584, $50.14 ,SJ2E3,6,1/21/10
2420,1/20/10,239549, $46.73 ,JXDNW,4,1/20/10
3112,3/2/10,239549, $20.77 ,49FXB,7,3/2/10
2261,1/7/10,240005, $176.91 ,76J7Y,4,1/8/10
2361,1/15/10,240005, $282.76 ,JLWDP,4,1/15/10
