ID,Estimated_Insects_Count,Crop_Type,Soil_Type,Pesticide_Use_Category,Number_Doses_Week,Number_Weeks_Used,Number_Weeks_Quit,Season,Crop_Damage
F00029263,410,0,1,2,20,,3,3,0
F00029265,410,0,1,2,20,22,7,3,0
F00029267,410,0,1,2,30,10,11,2,0
F00029268,411,0,1,2,30,22,3,2,0
F00029269,410,0,1,2,30,26,5,1,0
F00029270,410,0,1,2,40,17,3,1,0
F00029271,411,0,1,2,40,19,7,1,0
F00029272,410,0,1,2,45,18,5,2,0
F00029275,410,0,1,2,50,24,5,2,0
F00029277,410,0,1,2,60,,1,2,0
F00029278,448,0,1,2,5,26,6,1,0
F00029279,448,0,1,2,10,10,6,1,0
F00029283,448,0,1,2,20,9,13,2,0
F00029284,448,0,1,2,20,14,6,2,0
F00029285,448,0,1,2,20,19,8,1,0
F00029286,448,0,1,2,20,19,11,2,0
F00029287,448,0,1,2,20,,12,1,0
F00029288,448,0,1,2,20,22,6,1,0
F00029289,448,0,1,2,20,23,7,1,0
F00029290,448,0,1,2,30,23,3,3,0
F00029291,448,0,1,2,30,25,4,3,0
F00029292,448,0,1,2,40,9,12,2,0
F00029293,448,0,1,2,40,15,14,3,0
F00029296,448,0,1,2,45,18,15,3,0
F00029297,448,0,1,2,50,21,1,1,0
F00029299,448,0,1,2,20,10,15,1,1
F00029301,488,0,1,2,5,13,4,2,0
F00029302,489,0,1,2,5,16,15,3,0
F00029304,488,0,1,2,5,20,4,1,0
F00029307,488,0,1,2,10,15,7,2,0
F00029308,488,0,1,2,10,16,2,2,0
F00029311,488,0,1,2,15,17,15,1,0
F00029313,488,0,1,2,20,8,17,3,0
F00029317,488,0,1,2,20,,1,2,0
F00029318,488,0,1,2,20,22,12,1,0
F00029319,488,0,1,2,20,29,1,2,0
F00029320,488,0,1,2,20,31,0,2,0
F00029323,488,0,1,2,25,19,3,2,0
F00029325,488,0,1,2,30,21,13,1,0
F00029326,488,0,1,2,30,22,8,2,0
F00029328,488,0,1,2,40,20,11,2,0
F00029330,489,0,1,2,40,23,3,2,0
F00029331,488,0,1,2,40,29,7,2,0
F00029334,488,0,1,2,50,15,14,2,0
F00029335,488,0,1,2,50,16,2,3,0
F00029337,488,0,1,2,50,18,17,2,0
F00029338,488,0,1,2,50,23,5,2,0
F00029339,488,0,1,2,55,15,15,1,0
F00029341,488,0,1,2,20,32,2,2,1
F00029342,531,0,1,2,5,21,9,1,0
F00029344,531,0,1,2,10,13,18,2,0
F00029345,531,0,1,2,10,20,3,2,0
F00029348,531,0,1,2,15,15,13,2,0
F00029349,531,0,1,2,20,10,17,2,0
F00029350,531,0,1,2,20,21,7,3,0
F00029354,531,0,1,2,20,32,4,2,0
F00029355,531,0,1,2,25,32,2,2,0
F00029356,531,0,1,2,30,14,17,3,0
F00029357,531,0,1,2,30,22,5,2,0
F00029358,531,0,1,2,30,22,12,2,0
F00029360,531,0,1,2,30,24,7,2,0
F00029361,531,0,1,2,30,25,7,1,0
F00029362,531,0,1,2,30,25,10,3,0
F00029366,531,0,1,2,40,21,3,2,0
F00029367,531,0,1,2,40,23,8,3,0
F00029369,531,0,1,2,50,18,11,2,0
F00029370,531,0,1,2,60,17,16,3,0
F00029371,531,0,1,2,60,20,7,2,0
F00029372,531,0,1,2,60,20,13,2,0
F00029378,577,0,1,2,15,20,1,3,0
F00029379,577,0,1,2,15,20,8,3,0
F00029383,577,0,1,2,20,15,19,2,0
F00029384,577,0,1,2,20,20,8,3,0
F00029385,577,0,1,2,20,20,17,2,0
F00029386,577,0,1,2,20,21,8,2,0
F00029389,577,0,1,2,20,24,10,3,0
F00029390,577,0,1,2,20,24,13,2,0
F00029391,577,0,1,2,20,26,6,3,0
F00029392,577,0,1,2,20,29,4,2,0
F00029393,577,0,1,2,20,30,3,1,0
F00029394,577,0,1,2,20,33,1,2,0
F00029395,577,0,1,2,25,19,18,3,0
F00029396,577,0,1,2,25,20,4,2,0
F00029397,577,0,1,2,25,,9,1,0
F00029398,577,0,1,2,25,30,4,1,0
F00029399,577,0,1,2,30,20,13,2,0
F00029402,577,0,1,2,30,28,6,3,0
F00029404,577,0,1,2,40,15,12,2,0
F00029406,577,0,1,2,40,21,4,2,0
F00029408,577,0,1,2,50,17,15,1,0
F00029409,577,0,1,2,50,19,12,1,0
F00029410,577,0,1,2,50,,2,3,0
F00029412,577,0,1,2,50,30,1,3,0
F00029413,577,0,1,2,50,32,1,1,0
F00029414,577,0,1,2,55,18,10,2,0
F00029416,577,0,1,2,60,20,12,2,0
F00029419,577,0,1,2,20,,19,1,2
F00029422,625,0,1,2,40,15,13,2,0
F00029423,625,0,1,2,5,15,1,2,0
F00029424,626,0,1,2,5,18,2,2,0
F00029426,625,0,1,2,10,10,8,3,0
F00029427,626,0,1,2,15,5,20,2,0
F00029432,625,0,1,2,15,19,15,2,0
F00029433,625,0,1,2,20,10,19,2,0
F00029435,625,0,1,2,20,14,12,2,0
F00029437,625,0,1,2,20,20,4,3,0
F00029439,625,0,1,2,20,27,6,2,0
F00029440,625,0,1,2,20,31,8,2,0
F00029441,626,0,1,2,25,16,15,3,0
F00029443,625,0,1,2,25,,15,2,0
F00029444,626,0,1,2,25,25,7,2,0
F00029448,625,0,1,2,30,20,14,1,0
F00029449,625,0,1,2,30,33,3,1,0
F00029453,625,0,1,2,40,14,14,1,0
F00029454,625,0,1,2,40,14,15,2,0
F00029455,626,0,1,2,40,17,14,1,0
F00029462,625,0,1,2,40,19,12,2,1
F00029464,677,0,1,2,60,20,18,2,0
F00029465,677,0,1,2,5,12,19,2,0
F00029466,677,0,1,2,10,6,16,1,0
F00029467,677,0,1,2,10,13,16,2,0
F00029469,677,0,1,2,10,15,19,3,0
F00029470,677,0,1,2,10,16,14,2,0
F00029471,677,0,1,2,10,17,10,1,0
F00029472,677,0,1,2,10,17,17,1,0
F00029474,677,0,1,2,10,20,16,3,0
F00029475,677,0,1,2,10,22,16,2,0
F00029477,677,0,1,2,10,,2,3,0
F00029478,677,0,1,2,15,8,16,2,0
F00029479,677,0,1,2,15,16,12,2,0
F00029480,677,0,1,2,15,23,6,1,0
F00029481,677,0,1,2,20,,20,2,0
F00029484,677,0,1,2,20,20,12,2,0
F00029485,677,0,1,2,20,25,7,1,0
F00029486,677,0,1,2,20,,13,2,0
F00029493,677,0,1,2,30,13,16,1,0
F00029494,677,0,1,2,30,31,4,2,0
F00029497,677,0,1,2,40,25,12,2,0
F00029498,677,0,1,2,40,32,6,3,0
F00029499,677,0,1,2,40,34,3,1,0
F00029507,677,0,1,2,60,22,7,2,0
F00029508,677,0,1,2,60,,10,2,0
F00029509,677,0,1,2,60,28,8,1,0
F00029510,677,0,1,2,60,13,18,2,2
F00029516,731,0,1,2,10,13,22,3,0
F00029517,732,0,1,2,10,17,19,1,0
F00029518,731,0,1,2,10,19,10,1,0
F00029521,732,0,1,2,10,30,1,3,0
F00029524,731,0,1,2,15,15,16,1,0
F00029526,732,0,1,2,15,24,12,1,0
F00029527,731,0,1,2,15,27,4,2,0
F00029529,731,0,1,2,20,14,19,1,0
F00029530,731,0,1,2,20,15,21,2,0
F00029533,731,0,1,2,20,25,1,1,0
F00029534,732,0,1,2,20,,3,1,0
F00029535,731,0,1,2,20,27,6,1,0
F00029538,732,0,1,2,20,29,8,3,0
F00029540,732,0,1,2,20,31,4,2,0
F00029541,731,0,1,2,20,32,3,2,0
F00029542,731,0,1,2,25,10,21,1,0
F00029543,732,0,1,2,25,15,17,2,0
F00029547,731,0,1,2,30,14,14,1,0
F00029548,732,0,1,2,30,18,19,2,0
F00029550,732,0,1,2,30,22,7,2,0
F00029551,732,0,1,2,30,23,14,2,0
F00029554,732,0,1,2,30,,4,2,0
F00029555,732,0,1,2,35,24,12,2,0
F00029559,731,0,1,2,40,17,17,2,0
F00029560,731,0,1,2,40,18,12,1,0
F00029561,732,0,1,2,40,23,14,2,0
F00029562,732,0,1,2,45,39,1,2,0
F00029565,732,0,1,2,50,25,6,2,0
F00029567,732,0,1,2,50,,4,2,0
F00029572,732,0,1,2,60,35,2,3,0
F00029573,732,0,1,2,20,15,17,2,1
F00029576,789,0,1,2,30,,10,2,0
F00029577,789,0,1,2,60,,13,3,0
F00029578,789,0,1,2,10,10,23,2,0
F00029579,789,0,1,2,10,12,17,3,0
F00029582,790,0,1,2,10,23,12,2,0
F00029583,790,0,1,2,10,24,11,2,0
F00029584,789,0,1,2,10,35,3,2,0
F00029586,789,0,1,2,15,,16,2,0
F00029587,789,0,1,2,15,,17,1,0
F00029588,789,0,1,2,15,25,20,3,0
F00029589,789,0,1,2,15,30,5,3,0
F00029592,790,0,1,2,20,,13,1,0
F00029593,790,0,1,2,20,12,22,2,0
F00029595,789,0,1,2,20,21,14,2,0
F00029596,789,0,1,2,20,26,5,2,0
F00029598,789,0,1,2,25,11,11,2,0
F00029599,790,0,1,2,25,12,19,2,0
F00029601,790,0,1,2,25,16,18,3,0
F00029603,789,0,1,2,25,28,8,1,0
F00029605,789,0,1,2,30,10,21,2,0
F00029606,790,0,1,2,30,,23,2,0
F00029608,790,0,1,2,30,20,8,3,0
F00029609,790,0,1,2,30,21,15,3,0
F00029610,789,0,1,2,30,25,0,2,0
F00029611,789,0,1,2,30,30,9,2,0
F00029612,789,0,1,2,30,,4,1,0
F00029613,789,0,1,2,30,38,0,1,0
F00029617,789,0,1,2,40,8,19,2,0
F00029619,789,0,1,2,40,16,19,2,0
F00029621,789,0,1,2,40,32,4,1,0
F00029622,790,0,1,2,50,20,18,2,0
F00029624,789,0,1,2,50,35,1,3,0
F00029625,789,0,1,2,60,13,5,1,0
F00029626,789,0,1,2,60,19,15,1,0
F00029627,790,0,1,2,60,24,18,2,0
F00029629,790,0,1,2,60,35,0,1,0
F00029630,789,0,1,2,15,17,18,2,1
F00029631,851,0,1,2,25,25,14,3,0
F00029634,851,0,1,2,5,20,16,2,0
F00029635,851,0,1,2,5,24,14,2,0
F00029636,851,0,1,2,10,7,14,1,0
F00029637,851,0,1,2,10,10,22,1,0
F00029638,851,0,1,2,10,15,2,1,0
F00029639,851,0,1,2,10,21,20,2,0
F00029641,851,0,1,2,10,30,1,2,0
F00029642,851,0,1,2,10,31,3,2,0
F00029643,851,0,1,2,15,6,24,1,0
F00029645,851,0,1,2,15,24,9,2,0
F00029646,850,0,1,2,15,38,2,2,0
F00029647,851,0,1,2,20,8,22,2,0
F00029650,851,0,1,2,20,24,19,2,0
F00029651,851,0,1,2,20,26,0,2,0
F00029653,851,0,1,2,20,28,9,1,0
F00029657,851,0,1,2,25,24,7,1,0
F00029658,851,0,1,2,25,30,8,1,0
F00029660,851,0,1,2,30,30,10,1,0
F00029665,851,0,1,2,40,,15,2,0
F00029666,851,0,1,2,40,24,16,2,0
F00029668,851,0,1,2,40,,9,1,0
F00029669,851,0,1,2,45,20,18,1,0
F00029670,851,0,1,2,45,22,15,2,0
F00029671,851,0,1,2,50,21,15,3,0
F00029673,915,0,1,2,40,29,8,3,0
F00029674,915,0,1,2,50,21,18,2,0
F00029675,915,0,1,2,5,25,18,2,0
F00029676,916,0,1,2,10,,12,1,0
F00029679,915,0,1,2,10,19,17,2,0
F00029680,915,0,1,2,10,20,0,3,0
F00029681,915,0,1,2,10,20,10,2,0
F00029683,915,0,1,2,15,14,21,2,0
F00029685,915,0,1,2,20,7,15,2,0
F00029690,915,0,1,2,20,26,15,3,0
F00029691,915,0,1,2,20,34,5,2,0
F00029692,915,0,1,2,25,,20,2,0
F00029693,916,0,1,2,25,13,21,2,0
F00029695,916,0,1,2,25,20,5,3,0
F00029700,916,0,1,2,30,20,19,1,0
F00029701,916,0,1,2,30,26,9,2,0
F00029706,916,0,1,2,30,,4,2,0
F00029707,915,0,1,2,40,13,24,1,0
F00029708,915,0,1,2,40,15,20,2,0
F00029711,915,0,1,2,40,26,15,2,0
F00029714,916,0,1,2,45,14,21,2,0
F00029715,915,0,1,2,45,22,13,3,0
F00029716,915,0,1,2,45,29,8,1,0
F00029719,915,0,1,2,70,28,12,2,0
F00029720,915,0,1,2,70,28,15,1,0
F00029721,915,0,1,2,80,15,22,3,0
F00029723,916,0,1,2,35,,19,2,1
F00029724,915,0,1,2,20,36,5,1,1
F00029725,916,0,1,2,20,26,8,1,1
F00029727,915,0,1,2,40,32,5,2,2
F00029728,984,0,1,2,5,6,21,1,0
F00029729,984,0,1,2,5,10,26,2,0
F00029730,984,0,1,2,5,24,13,3,0
F00029733,984,0,1,2,10,18,18,1,0
F00029735,984,0,1,2,10,21,19,2,0
F00029736,984,0,1,2,10,22,16,1,0
F00029737,984,0,1,2,15,15,7,2,0
F00029740,984,0,1,2,20,23,21,2,0
F00029742,984,0,1,2,20,25,15,1,0
F00029743,984,0,1,2,20,31,5,2,0
F00029745,984,0,1,2,20,,5,1,0
F00029746,984,0,1,2,20,36,2,3,0
F00029747,984,0,1,2,25,10,26,3,0
F00029748,984,0,1,2,25,15,18,2,0
F00029749,984,0,1,2,25,19,19,1,0
F00029750,984,0,1,2,25,22,16,1,0
F00029751,984,0,1,2,25,23,16,2,0
F00029752,984,0,1,2,30,14,21,2,0
F00029753,984,0,1,2,30,16,22,2,0
F00029755,984,0,1,2,40,8,24,1,0
F00029758,984,0,1,2,40,24,1,1,0
F00029759,984,0,1,2,40,25,14,1,0
F00029760,984,0,1,2,40,33,5,2,0
F00029762,984,0,1,2,40,35,9,1,0
F00029766,984,0,1,2,50,32,8,2,0
F00029769,984,0,1,2,50,35,6,2,0
F00029770,984,0,1,2,60,7,9,2,0
F00029771,984,0,1,2,60,26,11,2,0
F00029774,984,0,1,2,20,10,24,2,1
F00029775,984,0,1,2,25,25,15,1,1
F00029776,984,0,1,2,40,21,15,1,2
F00029780,1056,0,1,2,10,14,3,1,0
F00029781,1056,0,1,2,15,12,26,1,0
F00029784,1056,0,1,2,15,18,21,3,0
F00029786,1056,0,1,2,20,11,27,2,0
F00029788,1056,0,1,2,20,20,20,2,0
F00029790,1056,0,1,2,20,21,18,1,0
F00029793,1056,0,1,2,20,33,0,1,0
F00029796,1056,0,1,2,20,40,0,1,0
F00029797,1056,0,1,2,20,42,0,2,0
F00029801,1056,0,1,2,40,,9,2,0
F00029805,1056,0,1,2,40,44,2,2,0
F00029807,1056,0,1,2,50,15,25,2,0
F00029808,1056,0,1,2,50,19,20,2,0
F00029809,1056,0,1,2,50,22,17,2,0
F00029810,1056,0,1,2,50,36,9,1,0
F00029814,1056,0,1,2,60,29,12,3,0
F00029818,1056,0,1,2,20,38,2,2,1
F00029820,1056,0,1,2,40,20,17,3,2
F00029822,1132,0,1,2,10,10,28,1,0
F00029824,1132,0,1,2,5,32,8,2,0
F00029831,1132,0,1,2,20,13,24,2,0
F00029833,1132,0,1,2,20,15,17,1,0
F00029834,1132,0,1,2,20,20,22,3,0
F00029838,1132,0,1,2,20,29,4,1,0
F00029839,1132,0,1,2,20,,7,3,0
F00029840,1132,0,1,2,20,34,8,2,0
F00029841,1132,0,1,2,20,35,11,2,0
F00029843,1132,0,1,2,20,43,3,2,0
F00029845,1132,0,1,2,30,20,15,1,0
F00029847,1132,0,1,2,30,27,0,3,0
F00029848,1132,0,1,2,30,32,5,1,0
F00029849,1132,0,1,2,30,35,8,1,0
F00029850,1132,0,1,2,35,11,27,3,0
F00029852,1132,0,1,2,40,9,28,2,0
F00029853,1132,0,1,2,40,10,18,1,0
F00029856,1132,0,1,2,40,22,18,2,0
F00029857,1132,0,1,2,40,24,14,1,0
F00029858,1132,0,1,2,40,30,14,2,0
F00029859,1132,0,1,2,40,34,10,2,0
F00029862,1132,0,1,2,50,25,16,2,0
F00029865,1132,0,1,2,50,40,2,2,0
F00029866,1132,0,1,2,60,30,6,1,0
F00029867,1132,0,1,2,60,35,5,2,0
F00029872,1132,0,1,2,50,23,12,1,1
F00029873,1132,0,1,2,10,47,3,2,1
F00029874,1132,0,1,2,60,,20,1,1
F00029877,1212,0,1,2,5,38,7,2,0
F00029880,1212,0,1,2,10,14,26,2,0
F00029881,1212,0,1,2,10,,24,2,0
F00029882,1212,0,1,2,10,23,14,3,0
F00029885,1212,0,1,2,15,18,21,1,0
F00029888,1212,0,1,2,15,26,16,2,0
F00029889,1212,0,1,2,15,27,14,2,0
F00029890,1212,0,1,2,15,41,2,1,0
F00029891,1212,0,1,2,20,13,25,2,0
F00029894,1212,0,1,2,20,35,7,1,0
F00029896,1212,0,1,2,20,44,1,1,0
F00029898,1212,0,1,2,25,18,25,2,0
F00029899,1212,0,1,2,25,20,19,2,0
F00029901,1212,0,1,2,30,,18,2,0
F00029902,1212,0,1,2,30,,12,2,0
F00029903,1212,0,1,2,30,29,11,3,0
F00029904,1212,0,1,2,30,30,9,1,0
F00029905,1212,0,1,2,30,34,4,2,0
F00029906,1212,0,1,2,30,34,15,2,0
F00029911,1212,0,1,2,40,21,18,2,0
F00029912,1212,0,1,2,40,22,20,2,0
F00029914,1212,0,1,2,40,26,16,2,0
F00029915,1212,0,1,2,40,32,2,2,0
F00029917,1212,0,1,2,50,31,12,1,0
F00029920,1212,0,1,2,60,34,7,3,0
F00029921,1212,0,1,2,60,36,3,3,0
F00029923,1212,0,1,2,70,41,2,1,0
F00029924,1212,0,1,2,80,13,26,2,0
F00029926,1212,0,1,2,80,34,5,2,0
F00029927,1212,0,1,2,30,32,11,2,1
F00029929,1212,0,1,2,50,38,4,2,2
F00029931,1296,0,1,2,30,37,13,2,0
F00029933,1296,0,1,2,5,19,23,2,0
F00029935,1297,0,1,2,10,29,10,1,0
F00029937,1296,0,1,2,10,32,5,2,0
F00029938,1296,0,1,2,10,38,1,2,0
F00029939,1296,0,1,2,15,17,22,1,0
F00029941,1296,0,1,2,15,23,20,2,0
F00029944,1296,0,1,2,15,40,10,1,0
F00029945,1296,0,1,2,20,10,20,1,0
F00029946,1296,0,1,2,20,12,10,2,0
F00029947,1296,0,1,2,20,,28,2,0
F00029948,1296,0,1,2,20,20,20,1,0
F00029950,1296,0,1,2,20,21,22,1,0
F00029951,1296,0,1,2,20,25,10,1,0
F00029953,1296,0,1,2,20,31,14,3,0
F00029954,1297,0,1,2,20,33,9,3,0
F00029956,1296,0,1,2,20,40,6,2,0
F00029959,1296,0,1,2,30,,23,2,0
F00029960,1296,0,1,2,30,28,13,3,0
F00029962,1296,0,1,2,35,24,5,3,0
F00029964,1297,0,1,2,40,,29,1,0
F00029965,1296,0,1,2,40,16,28,2,0
F00029966,1297,0,1,2,40,20,19,3,0
F00029967,1297,0,1,2,40,25,5,2,0
F00029969,1296,0,1,2,40,46,0,2,0
F00029972,1296,0,1,2,50,28,13,3,0
F00029975,1297,0,1,2,50,,1,2,0
F00029977,1297,0,1,2,60,19,22,2,0
F00029978,1297,0,1,2,60,23,20,1,0
F00029982,1297,0,1,2,20,36,7,2,2
F00029985,1385,0,1,2,5,13,26,3,0
F00029988,1385,0,1,2,10,27,11,2,0
F00029990,1385,0,1,2,15,18,26,2,0
F00029991,1385,0,1,2,15,22,21,2,0
F00029994,1385,0,1,2,15,30,6,2,0
F00029995,1385,0,1,2,15,31,14,3,0
F00029996,1385,0,1,2,15,35,6,2,0
F00030000,1385,0,1,2,20,15,25,3,0
F00030001,1385,0,1,2,20,15,26,2,0
F00030002,1385,0,1,2,20,20,23,2,0
F00030003,1385,0,1,2,20,22,16,1,0
F00030004,1385,0,1,2,20,23,19,2,0
F00030007,1385,0,1,2,20,32,4,2,0
F00030008,1385,0,1,2,20,37,11,1,0
F00030009,1385,0,1,2,20,40,2,2,0
F00030010,1385,0,1,2,20,40,8,2,0
F00030013,1385,0,1,2,25,26,21,3,0
F00030014,1385,0,1,2,30,15,26,3,0
F00030016,1385,0,1,2,30,22,18,1,0
F00030019,1385,0,1,2,30,,13,2,0
F00030020,1385,0,1,2,30,37,14,2,0
F00030022,1385,0,1,2,30,43,4,2,0
F00030023,1385,0,1,2,35,20,17,2,0
F00030024,1385,0,1,2,35,26,21,1,0
F00030025,1385,0,1,2,40,18,23,2,0
F00030027,1385,0,1,2,40,20,18,1,0
F00030029,1385,0,1,2,40,32,9,2,0
F00030031,1385,0,1,2,40,38,5,1,0
F00030032,1385,0,1,2,40,41,5,1,0
F00030033,1385,0,1,2,45,24,14,2,0
F00030037,1385,0,1,2,60,10,30,1,0
F00030042,1385,0,1,2,10,15,26,2,1
F00030043,1385,0,1,2,20,12,5,1,1
F00030045,1385,0,1,2,40,,3,2,2
F00030048,1478,0,1,2,10,5,31,3,0
F00030052,1478,0,1,2,10,24,24,3,0
F00030053,1478,0,1,2,10,,2,2,0
F00030055,1478,0,1,2,10,34,6,2,0
F00030056,1478,0,1,2,15,,4,1,0
F00030058,1478,0,1,2,15,15,25,2,0
F00030062,1478,0,1,2,20,26,16,2,0
F00030064,1478,0,1,2,20,,0,2,0
F00030065,1478,0,1,2,25,10,29,2,0
F00030067,1478,0,1,2,25,37,9,1,0
F00030068,1478,0,1,2,25,39,1,2,0
F00030071,1478,0,1,2,30,23,20,1,0
F00030072,1478,0,1,2,30,24,21,1,0
F00030074,1478,0,1,2,30,35,0,2,0
F00030075,1478,0,1,2,30,39,7,3,0
F00030077,1478,0,1,2,40,20,19,2,0
F00030079,1478,0,1,2,40,22,17,3,0
F00030080,1478,0,1,2,40,22,28,1,0
F00030083,1478,0,1,2,40,26,20,2,0
F00030084,1478,0,1,2,40,27,14,1,0
F00030085,1478,0,1,2,40,29,12,3,0
F00030086,1478,0,1,2,40,30,6,1,0
F00030087,1478,0,1,2,40,32,9,2,0
F00030088,1478,0,1,2,40,35,19,3,0
F00030090,1478,0,1,2,40,40,12,3,0
F00030092,1478,0,1,2,40,43,2,3,0
F00030093,1478,0,1,2,40,43,5,1,0
F00030095,1478,0,1,2,50,,2,2,0
F00030096,1478,0,1,2,60,15,29,2,0
F00030098,1478,0,1,2,60,32,2,3,0
F00030099,1478,0,1,2,60,42,7,2,0
F00030100,1478,0,1,2,80,,21,2,0
F00030101,1478,0,1,2,80,27,11,1,0
F00030105,1478,0,1,2,30,22,24,2,1
F00030106,1478,0,1,2,60,17,30,1,1
F00030108,1478,0,1,2,20,,2,3,1
F00030111,1575,0,1,2,10,7,23,1,0
F00030112,1576,0,1,2,15,13,33,2,0
F00030113,1576,0,1,2,15,21,18,1,0
F00030116,1576,0,1,2,20,14,29,1,0
F00030117,1575,0,1,2,20,16,28,1,0
F00030118,1576,0,1,2,20,25,8,1,0
F00030119,1576,0,1,2,20,30,16,3,0
F00030121,1576,0,1,2,20,35,8,2,0
F00030122,1575,0,1,2,25,36,14,1,0
F00030125,1576,0,1,2,30,21,23,2,0
F00030128,1576,0,1,2,35,42,1,2,0
F00030129,1576,0,1,2,40,15,28,3,0
F00030132,1576,0,1,2,40,26,21,1,0
F00030134,1576,0,1,2,40,29,25,2,0
F00030136,1576,0,1,2,40,,10,1,0
F00030140,1575,0,1,2,50,7,18,2,0
F00030142,1576,0,1,2,50,33,10,3,0
F00030143,1576,0,1,2,50,43,5,2,0
F00030144,1576,0,1,2,60,17,24,2,0
F00030146,1576,0,1,2,70,36,13,1,0
F00030149,1576,0,1,2,20,12,33,1,1
F00030152,1575,0,1,2,5,27,28,3,1
F00030153,1575,0,1,2,20,,11,1,1
F00030155,1678,0,1,2,20,20,24,2,0
F00030156,1678,0,1,2,20,26,20,1,0
F00030157,1678,0,1,2,40,,24,2,0
F00030159,1678,0,1,2,5,42,12,2,0
F00030160,1678,0,1,2,10,8,12,2,0
F00030163,1678,0,1,2,10,20,9,2,0
F00030164,1678,0,1,2,10,,7,2,0
F00030166,1678,0,1,2,10,35,14,1,0
F00030168,1678,0,1,2,15,19,24,1,0
F00030173,1678,0,1,2,15,47,1,1,0
F00030176,1678,0,1,2,20,,25,2,0
F00030179,1678,0,1,2,20,23,19,2,0
F00030180,1678,0,1,2,20,27,20,2,0
F00030181,1678,0,1,2,20,35,9,3,0
F00030184,1678,0,1,2,25,27,21,3,0
F00030187,1678,0,1,2,30,20,20,1,0
F00030188,1678,0,1,2,35,22,22,2,0
F00030190,1678,0,1,2,40,23,19,2,0
F00030191,1678,0,1,2,40,,17,2,0
F00030193,1678,0,1,2,40,32,17,2,0
F00030198,1678,0,1,2,40,43,3,2,0
F00030203,1678,0,1,2,60,20,24,2,0
F00030206,1678,0,1,2,60,42,2,3,0
F00030207,1678,0,1,2,40,11,32,3,1
F00030208,1678,0,1,2,40,30,14,3,1
F00030210,1786,0,1,2,5,20,20,1,0
F00030212,1785,0,1,2,5,46,3,2,0
F00030213,1785,0,1,2,10,,27,1,0
F00030214,1786,0,1,2,10,12,35,2,0
F00030215,1785,0,1,2,10,19,35,2,0
F00030217,1785,0,1,2,10,28,20,2,0
F00030218,1785,0,1,2,10,38,10,1,0
F00030219,1786,0,1,2,15,12,29,2,0
F00030221,1785,0,1,2,15,,31,3,0
F00030224,1785,0,1,2,20,15,24,2,0
F00030225,1786,0,1,2,20,16,29,2,0
F00030227,1786,0,1,2,20,17,27,3,0
F00030230,1785,0,1,2,20,21,23,2,0
F00030232,1786,0,1,2,20,26,20,1,0
F00030233,1785,0,1,2,20,31,16,2,0
F00030235,1786,0,1,2,20,34,12,2,0
F00030237,1785,0,1,2,20,41,8,1,0
F00030238,1786,0,1,2,20,,6,1,0
F00030242,1785,0,1,2,25,25,24,3,0
F00030243,1786,0,1,2,25,29,20,3,0
F00030244,1785,0,1,2,25,33,15,2,0
F00030245,1785,0,1,2,25,36,9,2,0
F00030246,1786,0,1,2,25,38,10,2,0
F00030250,1785,0,1,2,30,,9,1,0
F00030252,1786,0,1,2,40,26,21,2,0
F00030254,1786,0,1,2,40,45,2,3,0
F00030256,1786,0,1,2,45,12,35,1,0
F00030260,1785,0,1,2,60,19,27,2,0
F00030262,1785,0,1,2,60,35,9,3,0
F00030263,1785,0,1,2,80,30,12,2,0
F00030264,1785,0,1,2,80,50,5,1,0
F00030265,1785,0,1,2,20,15,31,2,1
F00030270,1898,0,1,2,70,35,13,1,0
F00030272,1898,0,1,2,15,5,35,1,0
F00030273,1898,0,1,2,15,28,21,3,0
F00030274,1898,0,1,2,15,,19,2,0
F00030276,1898,0,1,2,20,15,21,2,0
F00030277,1898,0,1,2,20,17,29,3,0
F00030278,1898,0,1,2,20,20,14,2,0
F00030279,1898,0,1,2,20,,21,2,0
F00030280,1898,0,1,2,20,21,27,2,0
F00030281,1898,0,1,2,20,23,29,2,0
F00030283,1898,0,1,2,20,30,7,3,0
F00030285,1898,0,1,2,20,36,15,3,0
F00030287,1898,0,1,2,20,41,0,2,0
F00030288,1898,0,1,2,20,,4,2,0
F00030289,1898,0,1,2,25,24,26,3,0
F00030290,1898,0,1,2,25,33,18,1,0
F00030292,1898,0,1,2,40,17,31,2,0
F00030293,1898,0,1,2,40,24,30,2,0
F00030294,1898,0,1,2,40,26,21,1,0
F00030297,1898,0,1,2,50,,23,1,0
F00030300,1898,0,1,2,55,42,8,2,0
F00030301,1898,0,1,2,60,16,23,1,0
F00030306,1898,0,1,2,80,41,7,2,1
F00030307,1898,0,1,2,15,35,16,2,1
F00030309,1898,0,1,2,30,32,8,3,1
F00030310,1898,0,1,2,30,38,11,1,1
F00030313,2015,0,1,2,10,12,36,2,0
F00030314,2015,0,1,2,10,17,30,3,0
F00030315,2016,0,1,2,10,31,15,3,0
F00030317,2015,0,1,2,10,42,1,2,0
F00030318,2016,0,1,2,15,16,35,1,0
F00030319,2015,0,1,2,15,29,18,2,0
F00030321,2015,0,1,2,15,37,9,1,0
F00030322,2016,0,1,2,20,14,33,2,0
F00030325,2015,0,1,2,20,20,16,2,0
F00030327,2015,0,1,2,20,26,20,2,0
F00030329,2016,0,1,2,20,,20,2,0
F00030330,2016,0,1,2,20,32,17,3,0
F00030331,2015,0,1,2,20,35,17,1,0
